Date,"Close Price"
"2015-01-31 12:57:00",228.13
"2015-01-31 12:58:00",228.08
"2015-01-31 12:59:00",228.16
"2015-01-31 13:00:00",228.16
"2015-01-31 13:01:00",228.28
"2015-01-31 13:02:00",228.23
"2015-01-31 13:03:00",228.18
"2015-01-31 13:04:00",228.18
"2015-01-31 13:05:00",228.19
"2015-01-31 13:06:00",228.27
"2015-01-31 13:07:00",228.4
"2015-01-31 13:08:00",228.67
"2015-01-31 13:09:00",228.65
"2015-01-31 13:10:00",228.69
"2015-01-31 13:11:00",228.92
"2015-01-31 13:12:00",228.09
"2015-01-31 13:13:00",228.97
"2015-01-31 13:14:00",228.96
"2015-01-31 13:15:00",228.97
"2015-01-31 13:16:00",228.76
"2015-01-31 13:17:00",228.88
"2015-01-31 13:18:00",228.78
"2015-01-31 13:19:00",228.83
"2015-01-31 13:20:00",228.98
"2015-01-31 13:21:00",228.89
"2015-01-31 13:22:00",228.91
"2015-01-31 13:23:00",228.77
"2015-01-31 13:24:00",228.7
"2015-01-31 13:25:00",228.71
"2015-01-31 13:26:00",228.76
"2015-01-31 13:27:00",228.82
"2015-01-31 13:28:00",228.25
"2015-01-31 13:29:00",228.22
"2015-01-31 13:30:00",228.17
"2015-01-31 13:31:00",228.22
"2015-01-31 13:32:00",228.32
"2015-01-31 13:33:00",228.43
"2015-01-31 13:34:00",228.45
"2015-01-31 13:35:00",228.45
"2015-01-31 13:36:00",228.45
"2015-01-31 13:37:00",228.57
"2015-01-31 13:38:00",228.88
"2015-01-31 13:39:00",229.85
"2015-01-31 13:40:00",230.09
"2015-01-31 13:41:00",229.83
"2015-01-31 13:42:00",229.96
"2015-01-31 13:43:00",229.92
"2015-01-31 13:44:00",230.09
"2015-01-31 13:45:00",230.25
"2015-01-31 13:46:00",229.99
"2015-01-31 13:47:00",229.97
"2015-01-31 13:48:00",229.88
"2015-01-31 13:49:00",229.94
"2015-01-31 13:50:00",229.73
"2015-01-31 13:51:00",229.49
"2015-01-31 13:52:00",229.4
"2015-01-31 13:53:00",229.37
"2015-01-31 13:54:00",229.26
"2015-01-31 13:55:00",229.27
"2015-01-31 13:56:00",229.22
"2015-01-31 13:57:00",229.24
"2015-01-31 13:58:00",229.22
"2015-01-31 13:59:00",229.36
"2015-01-31 14:00:00",229.34
"2015-01-31 14:01:00",229.36
"2015-01-31 14:02:00",229.43
"2015-01-31 14:03:00",229.55
"2015-01-31 14:04:00",229.45
"2015-01-31 14:05:00",229.28
"2015-01-31 14:06:00",229.34
"2015-01-31 14:07:00",229.31
"2015-01-31 14:08:00",229.97
"2015-01-31 14:09:00",230.44
"2015-01-31 14:10:00",230.45
"2015-01-31 14:11:00",230.33
"2015-01-31 14:12:00",230.31
"2015-01-31 14:13:00",230.43
"2015-01-31 14:14:00",230.47
"2015-01-31 14:15:00",230.43
"2015-01-31 14:16:00",230.14
"2015-01-31 14:17:00",230.05
"2015-01-31 14:18:00",229.94
"2015-01-31 14:19:00",229.89
"2015-01-31 14:20:00",230.04
"2015-01-31 14:21:00",230.01
"2015-01-31 14:22:00",230.11
"2015-01-31 14:23:00",230.06
"2015-01-31 14:24:00",229.94
"2015-01-31 14:25:00",230.02
"2015-01-31 14:26:00",230.1
"2015-01-31 14:27:00",230.06
"2015-01-31 14:28:00",230.21
"2015-01-31 14:29:00",230.26
"2015-01-31 14:30:00",230.22
"2015-01-31 14:31:00",230.26
"2015-01-31 14:32:00",230.22
"2015-01-31 14:33:00",230.26
"2015-01-31 14:34:00",230.42
"2015-01-31 14:35:00",230.55
"2015-01-31 14:36:00",230.71
"2015-01-31 14:37:00",230.94
"2015-01-31 14:38:00",231
"2015-01-31 14:39:00",230.98
"2015-01-31 14:40:00",231.09
"2015-01-31 14:41:00",231.35
"2015-01-31 14:42:00",231.38
"2015-01-31 14:43:00",231.24
"2015-01-31 14:44:00",231.28
"2015-01-31 14:45:00",231.41
"2015-01-31 14:46:00",231.41
"2015-01-31 14:47:00",231.64
"2015-01-31 14:48:00",231.55
"2015-01-31 14:49:00",231.58
"2015-01-31 14:50:00",231.51
"2015-01-31 14:51:00",231.75
"2015-01-31 14:52:00",231.86
"2015-01-31 14:53:00",231.8
"2015-01-31 14:54:00",231.86
"2015-01-31 14:55:00",231.75
"2015-01-31 14:56:00",231.8
"2015-01-31 14:57:00",231.76
"2015-01-31 14:58:00",231.92
"2015-01-31 14:59:00",231.39
"2015-01-31 15:00:00",231.07
"2015-01-31 15:01:00",230.62
"2015-01-31 15:02:00",229.91
"2015-01-31 15:03:00",229.95
"2015-01-31 15:04:00",229.84
"2015-01-31 15:05:00",229.98
"2015-01-31 15:06:00",230.07
"2015-01-31 15:07:00",230.15
"2015-01-31 15:08:00",230.2
"2015-01-31 15:09:00",230.19
"2015-01-31 15:10:00",230.21
"2015-01-31 15:11:00",230.23
"2015-01-31 15:12:00",230.07
"2015-01-31 15:13:00",229.9
"2015-01-31 15:14:00",229.93
"2015-01-31 15:15:00",229.9
"2015-01-31 15:16:00",229.81
"2015-01-31 15:17:00",229.57
"2015-01-31 15:18:00",229.52
"2015-01-31 15:19:00",229.64
"2015-01-31 15:20:00",229.46
"2015-01-31 15:21:00",229.5
"2015-01-31 15:22:00",229.51
"2015-01-31 15:23:00",229.45
"2015-01-31 15:24:00",229.5
"2015-01-31 15:25:00",229.56
"2015-01-31 15:26:00",229.61
"2015-01-31 15:27:00",229.73
"2015-01-31 15:28:00",229.73
"2015-01-31 15:29:00",229.78
"2015-01-31 15:30:00",229.78
"2015-01-31 15:31:00",229.77
"2015-01-31 15:32:00",229.72
"2015-01-31 15:33:00",229.61
"2015-01-31 15:34:00",229.68
"2015-01-31 15:35:00",229.56
"2015-01-31 15:36:00",229.58
"2015-01-31 15:37:00",229.58
"2015-01-31 15:38:00",229.59
"2015-01-31 15:39:00",229.7
"2015-01-31 15:40:00",229.94
"2015-01-31 15:41:00",229.85
"2015-01-31 15:42:00",229.88
"2015-01-31 15:43:00",229.87
"2015-01-31 15:44:00",229.86
"2015-01-31 15:45:00",229.88
"2015-01-31 15:46:00",229.85
"2015-01-31 15:47:00",229.96
"2015-01-31 15:48:00",229.97
"2015-01-31 15:49:00",230.12
"2015-01-31 15:50:00",230.14
"2015-01-31 15:51:00",230.15
"2015-01-31 15:52:00",230.11
"2015-01-31 15:53:00",230.23
"2015-01-31 15:54:00",230.18
"2015-01-31 15:55:00",230.27
"2015-01-31 15:56:00",230.03
"2015-01-31 15:57:00",230.07
"2015-01-31 15:58:00",230
"2015-01-31 15:59:00",230.02
"2015-01-31 16:00:00",230.19
"2015-01-31 16:01:00",230.07
"2015-01-31 16:02:00",230.06
"2015-01-31 16:03:00",229.98
"2015-01-31 16:04:00",229.95
"2015-01-31 16:05:00",230.16
"2015-01-31 16:06:00",230.14
"2015-01-31 16:07:00",230.25
"2015-01-31 16:08:00",230.21
"2015-01-31 16:09:00",230.34
"2015-01-31 16:10:00",230.39
"2015-01-31 16:11:00",230.3
"2015-01-31 16:12:00",230.39
"2015-01-31 16:13:00",230.76
"2015-01-31 16:14:00",230.79
"2015-01-31 16:15:00",230.97
"2015-01-31 16:16:00",231.07
"2015-01-31 16:17:00",231.23
"2015-01-31 16:18:00",231.27
"2015-01-31 16:19:00",231.3
"2015-01-31 16:20:00",231.38
"2015-01-31 16:21:00",231.17
"2015-01-31 16:22:00",231.11
"2015-01-31 16:23:00",231.17
"2015-01-31 16:24:00",231.26
"2015-01-31 16:25:00",231.17
"2015-01-31 16:26:00",231.23
"2015-01-31 16:27:00",231.19
"2015-01-31 16:28:00",231.22
"2015-01-31 16:29:00",231.14
"2015-01-31 16:30:00",231.19
"2015-01-31 16:31:00",231.2
"2015-01-31 16:32:00",231.11
"2015-01-31 16:33:00",231.11
"2015-01-31 16:34:00",231.11
"2015-01-31 16:35:00",231.26
"2015-01-31 16:36:00",231.15
"2015-01-31 16:37:00",231.1
"2015-01-31 16:38:00",231.09
"2015-01-31 16:39:00",231.05
"2015-01-31 16:40:00",231.12
"2015-01-31 16:41:00",231.05
"2015-01-31 16:42:00",231.02
"2015-01-31 16:43:00",231.01
"2015-01-31 16:44:00",230.98
"2015-01-31 16:45:00",230.53
"2015-01-31 16:46:00",230.6
"2015-01-31 16:47:00",230.41
"2015-01-31 16:48:00",230.33
"2015-01-31 16:49:00",230.33
"2015-01-31 16:50:00",230.46
"2015-01-31 16:51:00",230.49
"2015-01-31 16:52:00",230.41
"2015-01-31 16:53:00",230.4
"2015-01-31 16:54:00",230.43
"2015-01-31 16:55:00",230.62
"2015-01-31 16:56:00",230.49
"2015-01-31 16:57:00",230.66
"2015-01-31 16:58:00",230.63
"2015-01-31 16:59:00",230.83
"2015-01-31 17:00:00",230.94
"2015-01-31 17:01:00",231.25
"2015-01-31 17:02:00",231.07
"2015-01-31 17:03:00",231.16
"2015-01-31 17:04:00",230.98
"2015-01-31 17:05:00",231.12
"2015-01-31 17:06:00",231.01
"2015-01-31 17:07:00",231.13
"2015-01-31 17:08:00",231.05
"2015-01-31 17:09:00",231.19
"2015-01-31 17:10:00",231.12
"2015-01-31 17:11:00",231.15
"2015-01-31 17:12:00",231.16
"2015-01-31 17:13:00",231
"2015-01-31 17:14:00",230.96
"2015-01-31 17:15:00",231.08
"2015-01-31 17:16:00",230.99
"2015-01-31 17:17:00",230.93
"2015-01-31 17:18:00",230.96
"2015-01-31 17:19:00",230.98
"2015-01-31 17:20:00",231.03
"2015-01-31 17:21:00",230.33
"2015-01-31 17:22:00",231.06
"2015-01-31 17:23:00",230.94
"2015-01-31 17:24:00",230.96
"2015-01-31 17:25:00",231.03
"2015-01-31 17:26:00",231.19
"2015-01-31 17:27:00",231.22
"2015-01-31 17:28:00",231.33
"2015-01-31 17:29:00",231.32
"2015-01-31 17:30:00",231.22
"2015-01-31 17:31:00",230.92
"2015-01-31 17:32:00",230.2
"2015-01-31 17:33:00",230.81
"2015-01-31 17:34:00",230.59
"2015-01-31 17:35:00",230.54
"2015-01-31 17:36:00",230.44
"2015-01-31 17:37:00",230.33
"2015-01-31 17:38:00",229.72
"2015-01-31 17:39:00",230.13
"2015-01-31 17:40:00",230.31
"2015-01-31 17:41:00",230.27
"2015-01-31 17:42:00",229.9
"2015-01-31 17:43:00",229.81
"2015-01-31 17:44:00",229.24
"2015-01-31 17:45:00",229.88
"2015-01-31 17:46:00",229.84
"2015-01-31 17:47:00",229.83
"2015-01-31 17:48:00",229.96
"2015-01-31 17:49:00",229.52
"2015-01-31 17:50:00",229.94
"2015-01-31 17:51:00",229.82
"2015-01-31 17:52:00",229.9
"2015-01-31 17:53:00",229.85
"2015-01-31 17:54:00",229.72
"2015-01-31 17:55:00",229.56
"2015-01-31 17:56:00",228.92
"2015-01-31 17:57:00",229.48
"2015-01-31 17:58:00",229.36
"2015-01-31 17:59:00",229.41
"2015-01-31 18:00:00",228.62
"2015-01-31 18:01:00",229.08
"2015-01-31 18:02:00",229.04
"2015-01-31 18:03:00",228.41
"2015-01-31 18:04:00",229.12
"2015-01-31 18:05:00",229.1
"2015-01-31 18:06:00",229.12
"2015-01-31 18:07:00",229.15
"2015-01-31 18:08:00",229.13
"2015-01-31 18:09:00",228.91
"2015-01-31 18:10:00",228.17
"2015-01-31 18:11:00",228.88
"2015-01-31 18:12:00",228.33
"2015-01-31 18:13:00",228.84
"2015-01-31 18:14:00",228.77
"2015-01-31 18:15:00",228.54
"2015-01-31 18:16:00",227.76
"2015-01-31 18:17:00",228.34
"2015-01-31 18:18:00",228.29
"2015-01-31 18:19:00",227.77
"2015-01-31 18:20:00",228.33
"2015-01-31 18:21:00",228.11
"2015-01-31 18:22:00",228.1
"2015-01-31 18:23:00",228.3
"2015-01-31 18:24:00",227.77
"2015-01-31 18:25:00",228.27
"2015-01-31 18:26:00",227.91
"2015-01-31 18:27:00",227.97
"2015-01-31 18:28:00",227.57
"2015-01-31 18:29:00",227.13
"2015-01-31 18:30:00",227.63
"2015-01-31 18:31:00",227.63
"2015-01-31 18:32:00",228
"2015-01-31 18:33:00",228.6
"2015-01-31 18:34:00",228.81
"2015-01-31 18:35:00",228.46
"2015-01-31 18:36:00",228.81
"2015-01-31 18:37:00",228.78
"2015-01-31 18:38:00",228.83
"2015-01-31 18:39:00",228.76
"2015-01-31 18:40:00",228.8
"2015-01-31 18:41:00",228.86
"2015-01-31 18:42:00",228.74
"2015-01-31 18:43:00",228.42
"2015-01-31 18:44:00",228.55
"2015-01-31 18:45:00",228.18
"2015-01-31 18:46:00",228.12
"2015-01-31 18:47:00",228.26
"2015-01-31 18:48:00",228.22
"2015-01-31 18:49:00",228.29
"2015-01-31 18:50:00",228.31
"2015-01-31 18:51:00",228.4
"2015-01-31 18:52:00",228.37
"2015-01-31 18:53:00",228.42
"2015-01-31 18:54:00",228.34
"2015-01-31 18:55:00",228.41
"2015-01-31 18:56:00",228.22
"2015-01-31 18:57:00",228.4
"2015-01-31 18:58:00",227.99
"2015-01-31 18:59:00",228.63
"2015-01-31 19:00:00",228.65
"2015-01-31 19:01:00",228.09
"2015-01-31 19:02:00",228.57
"2015-01-31 19:03:00",228.56
"2015-01-31 19:04:00",227.88
"2015-01-31 19:05:00",228.36
"2015-01-31 19:06:00",228.09
"2015-01-31 19:07:00",228.03
"2015-01-31 19:08:00",228.07
"2015-01-31 19:09:00",228.05
"2015-01-31 19:10:00",227.99
"2015-01-31 19:11:00",228.19
"2015-01-31 19:12:00",228.04
"2015-01-31 19:13:00",228.13
"2015-01-31 19:14:00",228.07
"2015-01-31 19:15:00",228.2
"2015-01-31 19:16:00",228.26
"2015-01-31 19:17:00",228.16
"2015-01-31 19:18:00",228.14
"2015-01-31 19:19:00",228.08
"2015-01-31 19:20:00",228.03
"2015-01-31 19:21:00",227.97
"2015-01-31 19:22:00",227.9
"2015-01-31 19:23:00",227.96
"2015-01-31 19:24:00",228.06
"2015-01-31 19:25:00",228.09
"2015-01-31 19:26:00",228.08
"2015-01-31 19:27:00",227.97
"2015-01-31 19:28:00",228.03
"2015-01-31 19:29:00",227.98
"2015-01-31 19:30:00",228.03
"2015-01-31 19:31:00",228.13
"2015-01-31 19:32:00",228.16
"2015-01-31 19:33:00",228.23
"2015-01-31 19:34:00",228.28
"2015-01-31 19:35:00",228.25
"2015-01-31 19:36:00",228.23
"2015-01-31 19:37:00",228.26
"2015-01-31 19:38:00",228.27
"2015-01-31 19:39:00",228.28
"2015-01-31 19:40:00",228.24
"2015-01-31 19:41:00",228.39
"2015-01-31 19:42:00",228.31
"2015-01-31 19:43:00",228.17
"2015-01-31 19:44:00",228.22
"2015-01-31 19:45:00",228.19
"2015-01-31 19:46:00",228.08
"2015-01-31 19:47:00",228.07
"2015-01-31 19:48:00",228.1
"2015-01-31 19:49:00",228.08
"2015-01-31 19:50:00",228.1
"2015-01-31 19:51:00",228
"2015-01-31 19:52:00",227.97
"2015-01-31 19:53:00",227.92
"2015-01-31 19:54:00",227.99
"2015-01-31 19:55:00",228.05
"2015-01-31 19:56:00",227.91
"2015-01-31 19:57:00",227.87
"2015-01-31 19:58:00",227.82
"2015-01-31 19:59:00",227.84
"2015-01-31 20:00:00",227.72
"2015-01-31 20:01:00",227.8
"2015-01-31 20:02:00",227.85
"2015-01-31 20:03:00",227.69
"2015-01-31 20:04:00",227.69
"2015-01-31 20:05:00",227.67
"2015-01-31 20:06:00",227.65
"2015-01-31 20:07:00",227.55
"2015-01-31 20:08:00",227.45
"2015-01-31 20:09:00",227.44
"2015-01-31 20:10:00",227.45
"2015-01-31 20:11:00",227.5
"2015-01-31 20:12:00",227.52
"2015-01-31 20:13:00",227.53
"2015-01-31 20:14:00",227.55
"2015-01-31 20:15:00",227.63
"2015-01-31 20:16:00",227.58
"2015-01-31 20:17:00",227.42
"2015-01-31 20:18:00",227.38
"2015-01-31 20:19:00",227.39
"2015-01-31 20:20:00",227.26
"2015-01-31 20:21:00",227.31
"2015-01-31 20:22:00",227.35
"2015-01-31 20:23:00",227.31
"2015-01-31 20:24:00",227.3
"2015-01-31 20:25:00",227.17
"2015-01-31 20:26:00",227.13
"2015-01-31 20:27:00",227.22
"2015-01-31 20:28:00",227.21
"2015-01-31 20:29:00",227
"2015-01-31 20:30:00",226.96
"2015-01-31 20:31:00",227.13
"2015-01-31 20:32:00",227.22
"2015-01-31 20:33:00",227.34
"2015-01-31 20:34:00",227.5
"2015-01-31 20:35:00",227.74
"2015-01-31 20:36:00",227.76
"2015-01-31 20:37:00",227.83
"2015-01-31 20:38:00",227.76
"2015-01-31 20:39:00",227.78
"2015-01-31 20:40:00",227.8
"2015-01-31 20:41:00",227.91
"2015-01-31 20:42:00",227.66
"2015-01-31 20:43:00",227.63
"2015-01-31 20:44:00",227.65
"2015-01-31 20:45:00",227.69
"2015-01-31 20:46:00",227.63
"2015-01-31 20:47:00",227.68
"2015-01-31 20:48:00",227.62
"2015-01-31 20:49:00",227.61
"2015-01-31 20:50:00",227.64
"2015-01-31 20:51:00",227.62
"2015-01-31 20:52:00",227.71
"2015-01-31 20:53:00",227.66
"2015-01-31 20:54:00",227.61
"2015-01-31 20:55:00",227.64
"2015-01-31 20:56:00",227.68
"2015-01-31 20:57:00",227.7
"2015-01-31 20:58:00",227.6
"2015-01-31 20:59:00",227.5
"2015-01-31 21:00:00",227.57
"2015-01-31 21:01:00",227.63
"2015-01-31 21:02:00",227.53
"2015-01-31 21:03:00",227.63
"2015-01-31 21:04:00",227.45
"2015-01-31 21:05:00",227.5
"2015-01-31 21:06:00",227.42
"2015-01-31 21:07:00",227.52
"2015-01-31 21:08:00",227.64
"2015-01-31 21:09:00",227.55
"2015-01-31 21:10:00",227.5
"2015-01-31 21:11:00",227.48
"2015-01-31 21:12:00",227.37
"2015-01-31 21:13:00",227.25
"2015-01-31 21:14:00",227.05
"2015-01-31 21:15:00",226.58
"2015-01-31 21:16:00",226.15
"2015-01-31 21:17:00",225.81
"2015-01-31 21:18:00",225.17
"2015-01-31 21:19:00",224.86
"2015-01-31 21:20:00",224.51
"2015-01-31 21:21:00",224.15
"2015-01-31 21:22:00",223.89
"2015-01-31 21:23:00",223.08
"2015-01-31 21:24:00",222.78
"2015-01-31 21:25:00",223.42
"2015-01-31 21:26:00",223.5
"2015-01-31 21:27:00",223.56
"2015-01-31 21:28:00",224.04
"2015-01-31 21:29:00",223.89
"2015-01-31 21:30:00",224.15
"2015-01-31 21:31:00",223.87
"2015-01-31 21:32:00",224.19
"2015-01-31 21:33:00",224.54
"2015-01-31 21:34:00",224.31
"2015-01-31 21:35:00",224.48
"2015-01-31 21:36:00",224.64
"2015-01-31 21:37:00",224.65
"2015-01-31 21:38:00",224.61
"2015-01-31 21:39:00",224.6
"2015-01-31 21:40:00",224.56
"2015-01-31 21:41:00",224.29
"2015-01-31 21:42:00",223.85
"2015-01-31 21:43:00",223.58
"2015-01-31 21:44:00",223.19
"2015-01-31 21:45:00",222.54
"2015-01-31 21:46:00",222.28
"2015-01-31 21:47:00",222.04
"2015-01-31 21:48:00",222.05
"2015-01-31 21:49:00",222.09
"2015-01-31 21:50:00",222.19
"2015-01-31 21:51:00",222.41
"2015-01-31 21:52:00",222.73
"2015-01-31 21:53:00",222.9
"2015-01-31 21:54:00",222.68
"2015-01-31 21:55:00",222.65
"2015-01-31 21:56:00",222.6
"2015-01-31 21:57:00",222.47
"2015-01-31 21:58:00",222.54
"2015-01-31 21:59:00",222.57
"2015-01-31 22:00:00",222.67
"2015-01-31 22:01:00",223.26
"2015-01-31 22:02:00",223.61
"2015-01-31 22:03:00",224.24
"2015-01-31 22:04:00",224.14
"2015-01-31 22:05:00",223.95
"2015-01-31 22:06:00",223.69
"2015-01-31 22:07:00",223.56
"2015-01-31 22:08:00",223.08
"2015-01-31 22:09:00",223.04
"2015-01-31 22:10:00",223.03
"2015-01-31 22:11:00",223.14
"2015-01-31 22:12:00",222.97
"2015-01-31 22:13:00",223.01
"2015-01-31 22:14:00",223.02
"2015-01-31 22:15:00",222.8
"2015-01-31 22:16:00",222.7
"2015-01-31 22:17:00",222.52
"2015-01-31 22:18:00",222.82
"2015-01-31 22:19:00",222.75
"2015-01-31 22:20:00",222.74
"2015-01-31 22:21:00",222.79
"2015-01-31 22:22:00",222.88
"2015-01-31 22:23:00",222.93
"2015-01-31 22:24:00",223.52
"2015-01-31 22:25:00",223.57
"2015-01-31 22:26:00",223.57
"2015-01-31 22:27:00",223.43
"2015-01-31 22:28:00",223.41
"2015-01-31 22:29:00",223.44
"2015-01-31 22:30:00",223.54
"2015-01-31 22:31:00",223.5
"2015-01-31 22:32:00",223.44
"2015-01-31 22:33:00",223.33
"2015-01-31 22:34:00",223.32
"2015-01-31 22:35:00",223.31
"2015-01-31 22:36:00",223.36
"2015-01-31 22:37:00",223.35
"2015-01-31 22:38:00",223.35
"2015-01-31 22:39:00",223.45
"2015-01-31 22:40:00",223.41
"2015-01-31 22:41:00",223.39
"2015-01-31 22:42:00",223.57
"2015-01-31 22:43:00",223.42
"2015-01-31 22:44:00",223.44
"2015-01-31 22:45:00",223.36
"2015-01-31 22:46:00",223.36
"2015-01-31 22:47:00",223.07
"2015-01-31 22:48:00",223.05
"2015-01-31 22:49:00",222.68
"2015-01-31 22:50:00",222.68
"2015-01-31 22:51:00",222.74
"2015-01-31 22:52:00",222.85
"2015-01-31 22:53:00",222.63
"2015-01-31 22:54:00",222.49
"2015-01-31 22:55:00",222.38
"2015-01-31 22:56:00",222.69
"2015-01-31 22:57:00",222.42
"2015-01-31 22:58:00",222.39
"2015-01-31 22:59:00",222.46
"2015-01-31 23:00:00",222.42
"2015-01-31 23:01:00",222.27
"2015-01-31 23:02:00",222.35
"2015-01-31 23:03:00",222.24
"2015-01-31 23:04:00",222.27
"2015-01-31 23:05:00",222.29
"2015-01-31 23:06:00",222.19
"2015-01-31 23:07:00",222.13
"2015-01-31 23:08:00",222
"2015-01-31 23:09:00",221.62
"2015-01-31 23:10:00",221.56
"2015-01-31 23:11:00",221.12
"2015-01-31 23:12:00",220.43
"2015-01-31 23:13:00",220.28
"2015-01-31 23:14:00",220.08
"2015-01-31 23:15:00",218.57
"2015-01-31 23:16:00",217.98
"2015-01-31 23:17:00",217.64
"2015-01-31 23:18:00",217.19
"2015-01-31 23:19:00",217.03
"2015-01-31 23:20:00",216.85
"2015-01-31 23:21:00",216.84
"2015-01-31 23:22:00",217.06
"2015-01-31 23:23:00",217.44
"2015-01-31 23:24:00",217.66
"2015-01-31 23:25:00",217.78
"2015-01-31 23:26:00",218.02
"2015-01-31 23:27:00",218.08
"2015-01-31 23:28:00",217.56
"2015-01-31 23:29:00",217.44
"2015-01-31 23:30:00",217.41
"2015-01-31 23:31:00",217.57
"2015-01-31 23:32:00",217.31
"2015-01-31 23:33:00",216.74
"2015-01-31 23:34:00",216.38
"2015-01-31 23:35:00",216.11
"2015-01-31 23:36:00",216.58
"2015-01-31 23:37:00",216.96
"2015-01-31 23:38:00",217.1
"2015-01-31 23:39:00",217.16
"2015-01-31 23:40:00",217.34
"2015-01-31 23:41:00",217.36
"2015-01-31 23:42:00",217.02
"2015-01-31 23:43:00",217.33
"2015-01-31 23:44:00",217.55
"2015-01-31 23:45:00",217.74
"2015-01-31 23:46:00",217.99
"2015-01-31 23:47:00",218.01
"2015-01-31 23:48:00",218.29
"2015-01-31 23:49:00",218.14
"2015-01-31 23:50:00",218.07
"2015-01-31 23:51:00",218.04
"2015-01-31 23:52:00",217.88
"2015-01-31 23:53:00",217.86
"2015-01-31 23:54:00",217.96
"2015-01-31 23:55:00",217.77
"2015-01-31 23:56:00",217.59
"2015-01-31 23:57:00",217.32
"2015-01-31 23:58:00",217.71
"2015-01-31 23:59:00",217.5
"2015-02-01 00:00:00",216.91
"2015-02-01 00:01:00",216.94
"2015-02-01 00:02:00",216.93
"2015-02-01 00:03:00",216.99
"2015-02-01 00:04:00",217.14
"2015-02-01 00:05:00",217.12
"2015-02-01 00:06:00",217.11
"2015-02-01 00:07:00",217.08
"2015-02-01 00:08:00",217.23
"2015-02-01 00:09:00",217.25
"2015-02-01 00:10:00",217.29
"2015-02-01 00:11:00",217.18
"2015-02-01 00:12:00",217.19
"2015-02-01 00:13:00",217.2
"2015-02-01 00:14:00",217.21
"2015-02-01 00:15:00",217.21
"2015-02-01 00:16:00",217.21
"2015-02-01 00:17:00",217.13
"2015-02-01 00:18:00",217.11
"2015-02-01 00:19:00",217.19
"2015-02-01 00:20:00",217.57
"2015-02-01 00:21:00",217.65
"2015-02-01 00:22:00",217.68
"2015-02-01 00:23:00",217.73
"2015-02-01 00:24:00",217.76
"2015-02-01 00:25:00",217.91
"2015-02-01 00:26:00",218.17
"2015-02-01 00:27:00",218.29
"2015-02-01 00:28:00",218.57
"2015-02-01 00:29:00",218.82
"2015-02-01 00:30:00",218.83
"2015-02-01 00:31:00",218.82
"2015-02-01 00:32:00",218.28
"2015-02-01 00:33:00",218.1
"2015-02-01 00:34:00",217.58
"2015-02-01 00:35:00",217.84
"2015-02-01 00:36:00",217.74
"2015-02-01 00:37:00",217.47
"2015-02-01 00:38:00",217.44
"2015-02-01 00:39:00",217.38
"2015-02-01 00:40:00",217.55
"2015-02-01 00:41:00",217.47
"2015-02-01 00:42:00",217.45
"2015-02-01 00:43:00",217.69
"2015-02-01 00:44:00",217.54
"2015-02-01 00:45:00",217.56
"2015-02-01 00:46:00",217.5
"2015-02-01 00:47:00",216.81
"2015-02-01 00:48:00",215.92
"2015-02-01 00:49:00",215.16
"2015-02-01 00:50:00",215.43
"2015-02-01 00:51:00",215.77
"2015-02-01 00:52:00",216.39
"2015-02-01 00:53:00",216.5
"2015-02-01 00:54:00",216.82
"2015-02-01 00:55:00",216.92
"2015-02-01 00:56:00",216.92
"2015-02-01 00:57:00",217.14
"2015-02-01 00:58:00",216.99
"2015-02-01 00:59:00",217.12
"2015-02-01 01:00:00",217.18
"2015-02-01 01:01:00",217.17
"2015-02-01 01:02:00",217.35
"2015-02-01 01:03:00",217.26
"2015-02-01 01:04:00",217.28
"2015-02-01 01:05:00",217.24
"2015-02-01 01:06:00",217.22
"2015-02-01 01:07:00",217.26
"2015-02-01 01:08:00",217.35
"2015-02-01 01:09:00",217.64
"2015-02-01 01:10:00",217.88
"2015-02-01 01:11:00",217.96
"2015-02-01 01:12:00",218.07
"2015-02-01 01:13:00",218.01
"2015-02-01 01:14:00",218.02
"2015-02-01 01:15:00",218.02
"2015-02-01 01:16:00",218.1
"2015-02-01 01:17:00",217.89
"2015-02-01 01:18:00",217.89
"2015-02-01 01:19:00",217.89
"2015-02-01 01:20:00",218.17
"2015-02-01 01:21:00",218.28
"2015-02-01 01:22:00",218.28
"2015-02-01 01:23:00",218.27
"2015-02-01 01:24:00",218.31
"2015-02-01 01:25:00",218.27
"2015-02-01 01:26:00",218.11
"2015-02-01 01:27:00",217.97
"2015-02-01 01:28:00",217.98
"2015-02-01 01:29:00",217.98
"2015-02-01 01:30:00",217.95
"2015-02-01 01:31:00",217.85
"2015-02-01 01:32:00",217.81
"2015-02-01 01:33:00",217.57
"2015-02-01 01:34:00",217.65
"2015-02-01 01:35:00",217.81
"2015-02-01 01:36:00",218.08
"2015-02-01 01:37:00",218.09
"2015-02-01 01:38:00",218.14
"2015-02-01 01:39:00",218.18
"2015-02-01 01:40:00",218.27
"2015-02-01 01:41:00",218.53
"2015-02-01 01:42:00",218.7
"2015-02-01 01:43:00",218.88
"2015-02-01 01:44:00",218.78
"2015-02-01 01:45:00",218.73
"2015-02-01 01:46:00",218.69
"2015-02-01 01:47:00",218.77
"2015-02-01 01:48:00",218.65
"2015-02-01 01:49:00",218.52
"2015-02-01 01:50:00",218.02
"2015-02-01 01:51:00",217.91
"2015-02-01 01:52:00",218.19
"2015-02-01 01:53:00",218.14
"2015-02-01 01:54:00",218.1
